"","DAUID","X","Y","CDUID","CDNAME","CDTYPE","CCSUID","CCSNAME","CSDUID","CSDNAME","CSDTYPE","ERUID","ERNAME","SACCODE","SACTYPE","CMAUID","CMAPUID","CMANAME","CMATYPE","CTUID","CTNAME","ADAUID","Pop","Income","Dwellval","Dwellings","Owners","comm_struc","sector","name","class","Evacuated","DN","percedu","In200m","In400m","Distance_m","Elevation","prop65p","med_age","age2544","age4564","age65.","phigh","percown","incomecat","vlrisk","E"
"67",48060128,4683436.224,1925319.628,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250055,55,48060064,435,194335,800276,155,140,"1950s","CENTRE","HOUNSFIELD HEIGHTS/BRIAR HILL","Residential","No",1,68.5714286,0,0,1163.18708,76.2657300000001,0.333333333,42.8,32.20338983,47.45762712,20.33898305,18.57142857,90.3225806451613,18,0,0
"68",48060129,4683494.565,1925788.117,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250055,55,48060064,500,176677,649262,180,160,"1950s","CENTRE","HOUNSFIELD HEIGHTS/BRIAR HILL","Residential","No",1,77.9220779,0,0,1488.350384,95.8179129999999,0.25,41.3,37.68115942,47.82608696,14.49275362,14.28571429,88.8888888888889,18,0,0
"69",48060130,4682845.569,1925829.132,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250055,55,48060064,520,141852,729195,245,150,"1950s","CENTRE","ST. ANDREWS HEIGHTS","Residential","No",1,81.25,0,0,1051.276448,88.9286359999999,0.302752294,38.4,42.35294118,40,17.64705882,12.5,61.2244897959184,15,0,0
"70",48060131,4682912.538,1926111.386,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250055,55,48060064,355,85807,614836,160,75,"1950s","CENTRE","ST. ANDREWS HEIGHTS","Residential","No",1,88.6792453,0,0,1304.068032,90.4311299999999,1.048076923,48.1,34.52380952,17.85714286,47.61904762,5.660377359,46.875,9,0,0
"71",48060132,4682414.675,1925955.492,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250055,55,48060064,430,140810,738967,175,140,"1950s","CENTRE","ST. ANDREWS HEIGHTS","Residential","No",1,73.6111111,0,0,858.3602515,86.99766,0.453488372,47.2,25.3968254,49.20634921,25.3968254,19.44444444,80,15,0,0
"72",48060133,4682642.165,1925256.602,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250054,54,48060073,625,139053,737974,260,160,"INNER CITY","CENTRE","WEST HILLHURST","Residential","No",3,79.3814433,0,1,509.0268203,58.313283,0.142857143,37.2,49.45054945,42.85714286,7.692307692,12.37113402,61.5384615384615,14,1,0
"73",48060134,4682228.797,1925161.745,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250054,54,48060073,515,153873,731348,220,160,"1950s","CENTRE","PARKDALE","Residential","No",3,68.8311688,1,1,155.5429131,56.0406350000001,0.258064516,37.9,52.11267606,35.21126761,12.67605634,15.58441558,72.7272727272727,16,1,0
"74",48060135,4682007.659,1925565.766,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250054,54,48060073,575,124828,689526,330,150,"1950s","CENTRE","PARKDALE","Residential","No",3,76.635514,1,1,308.288169,59.032015,0.462809917,39.1,48,29,23,17.75700935,45.4545454545455,13,1,0
"75",48060136,4681757.046,1925724.534,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250054,54,48060073,555,146537,718742,230,155,"1950s","CENTRE","PARKDALE","Residential","No",4,79.3478261,1,1,332.6437399,59.714653,0.227272727,38.7,45.67901235,39.50617284,14.81481481,9.782608696,67.3913043478261,15,1,0
"76",48060137,4681792.297,1926119.661,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250054,54,48060073,460,130624,721762,205,160,"1950s","CENTRE","PARKDALE","Residential","No",2,70.8333333,0,1,700.1080752,65.8336360000001,0.22826087,36.6,50.72463768,37.68115942,11.5942029,6.944444444,78.0487804878049,14,1,0
"77",48060138,4681447.268,1926296.534,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250053,53,48060061,705,90387,337795,490,330,"1950s","CENTRE","PARKDALE","Residential","No",3,80.3030303,1,1,446.1134889,62.7626989999999,1.258215962,62.8,25.77319588,22.68041237,51.54639175,10.60606061,67.3469387755102,10,1,0
"78",48060139,4681198.055,1925947.715,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250053,53,48060061,635,122193,440463,340,315,"1960s/1970s","CENTRE","POINT MCKAY","Residential","No",5,76.4705882,1,1,144.4182632,57.6049209999999,0.341269841,51.6,27.61904762,52.38095238,20,19.32773109,92.6470588235294,13,1,0
"79",48060140,4681099.78,1925440.233,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250048,48,48060073,990,173752,600697,375,350,"1950s","WEST","WILDWOOD","Residential","No",1,71.0691824,1,1,178.7266781,100.134835,0.278947368,41.9,33.33333333,48.48484848,18.18181818,16.98113208,93.3333333333333,18,0,0
"80",48060142,4680670.265,1925030.979,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250048,48,48060073,535,100768,542646,210,200,"1950s","WEST","WILDWOOD","Residential","No",1,70.9302326,0,0,770.5364215,133.280387,0.433962264,43.4,36.70886076,39.24050633,24.05063291,8.139534884,95.2380952380952,11,0,0
"81",48060143,4681021.298,1924739.349,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250048,48,48060073,765,114280,493949,340,215,"1950s","WEST","SPRUCE CLIFF","Residential","No",1,69.5652174,0,1,784.8167776,128.137824,0.285714286,37.2,46.42857143,36.60714286,16.96428571,22.46376812,63.2352941176471,12,0,0
"82",48060144,4680519.537,1924681.584,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250047,47,48060085,480,69606,364242,210,70,"1950s","WEST","ROSSCARROCK","Residential","No",1,46.7532468,0,0,1128.747712,134.127778,0.150537634,33.4,56.71641791,32.8358209,10.44776119,32.46753247,33.3333333333333,7,0,0
"83",48060145,4680377.517,1924394.812,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250047,47,48060085,585,92235,451991,225,95,"1950s","WEST","ROSSCARROCK","Residential","No",1,56.5656566,0,0,1441.955857,134.844765,0.224137931,34.8,51.89873418,34.17721519,13.92405063,30.3030303,42.2222222222222,10,0,0
"84",48060146,4680771.498,1924225.089,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250047,47,48060085,535,81974,367236,245,65,"1950s","WEST","ROSSCARROCK","Residential","No",1,63.5416667,0,0,1341.684875,129.552471,0.214953271,34.4,55.26315789,34.21052632,10.52631579,21.875,26.530612244898,9,0,0
"85",48060147,4680440.803,1923991.243,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250047,47,48060085,430,75643,524741,195,135,"1950s","WEST","ROSSCARROCK","Residential","No",1,64.4736842,0,0,1726.413729,134.945397,0.240384615,35.8,49.31506849,34.24657534,16.43835616,22.36842105,69.2307692307692,8,0,0
"86",48060148,4680631.433,1923840.848,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250047,47,48060085,475,61893,439598,230,45,"1950s","WEST","ROSSCARROCK","Residential","No",1,62.3529412,0,0,1738.602423,130.718702,0.12195122,35.7,58.06451613,32.25806452,9.677419355,25.88235294,19.5652173913043,7,0,0
"87",48060149,4680259.607,1923604.06,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250019,19,48060085,555,87186,545214,265,200,"1950s","WEST","GLENDALE","Residential","No",1,68.1318681,0,0,2145.520599,141.677082,0.306306306,44.9,31.70731707,52.43902439,15.85365854,24.17582418,75.4716981132076,9,0,0
"88",48060150,4680170.635,1923985.576,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250047,47,48060085,485,52624,421464,210,95,"1950s","WEST","ROSSCARROCK","Residential","No",1,26.3157895,0,0,1894.124293,139.724921,0.195876289,31.8,53.96825397,34.92063492,11.11111111,52.63157895,45.2380952380952,6,0,0
"89",48060151,4679956.125,1924132.235,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250049.01,49.01,48060061,585,67817,372675,275,75,"1950s","WEST","WESTGATE","Residential","No",1,59.7938144,0,0,1913.128263,139.966336,0.239316239,38.1,45.34883721,39.53488372,15.11627907,23.71134021,27.2727272727273,7,0,0
"90",48060152,4679661.863,1924213.921,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250049.01,49.01,48060061,320,149880,484447,135,135,"1950s","WEST","WESTGATE","Residential","No",1,64.9122807,0,0,2044.713424,140.801588,0.296875,41.7,34.09090909,47.72727273,18.18181818,21.05263158,100,15,0,0
"91",48060153,4679765.806,1924544.063,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250049.01,49.01,48060061,615,103251,451591,240,215,"1950s","WEST","WESTGATE","Residential","No",1,61.4678899,0,0,1742.888043,141.741016,0.491803279,46.1,27.5862069,44.82758621,27.5862069,29.35779817,89.5833333333333,11,0,0
"92",48060154,4679688.902,1924623.136,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250049.01,49.01,48060061,385,108561,372940,160,130,"1950s","WEST","WESTGATE","Residential","No",1,78.6885246,0,0,1753.385285,144.15342,0.205128205,35.9,50.90909091,34.54545455,14.54545455,13.1147541,81.25,11,0,0
"93",48060155,4679924.782,1924884.495,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250049.01,49.01,48060061,440,110126,423693,170,150,"1950s","WEST","WESTGATE","Residential","No",1,56.1643836,0,0,1409.375859,142.906882,0.363636364,41.4,37.09677419,41.93548387,20.96774194,15.06849315,88.2352941176471,12,0,0
"94",48060156,4679751.92,1925105.725,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250049.01,49.01,48060061,315,111457,448096,125,110,"1950s","WEST","WESTGATE","Residential","No",1,53.5714286,0,0,1419.14941,146.315875,0.428571429,42.7,40.81632653,34.69387755,24.48979592,33.92857143,88,12,0,0
"95",48060157,4680018.762,1925151.029,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250049.01,49.01,48060061,575,94023,419356,220,175,"1950s","WEST","WESTGATE","Residential","No",1,68,0,0,1171.115538,143.403959,0.280373832,40.3,39.18918919,43.24324324,17.56756757,13,79.5454545454545,10,0,0
"96",48060158,4679273.393,1924880.095,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250049.02,49.02,48060076,920,86391,460372,435,405,"1980s/1990s","WEST","STRATHCONA PARK","Residential","No",1,67.6829268,0,0,1946.300981,162.527759,0.774336283,48.1,31.2849162,31.84357542,36.87150838,18.90243902,93.1034482758621,9,0,0
"97",48060160,4678999.421,1925256.834,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250049.02,49.02,48060076,775,178328,537147,295,285,"1980s/1990s","WEST","STRATHCONA PARK","Residential","No",1,67.4074074,0,0,2033.449118,185.066595,0.41025641,49.1,18.69158879,55.14018692,26.1682243,23.7037037,96.6101694915254,18,0,0
"98",48060161,4678841.871,1925255.937,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250049.02,49.02,48060076,320,201314,548669,105,100,"1980s/1990s","WEST","STRATHCONA PARK","Residential","No",1,75.4716981,0,0,2180.783081,196.560039,0.265625,48.1,21.42857143,59.52380952,19.04761905,16.98113208,95.2380952380952,18,0,0
"99",48060162,4678580.8,1925183.789,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250049.02,49.02,48060076,350,193255,582884,110,110,"1980s/1990s","WEST","STRATHCONA PARK","Residential","No",1,72.7272727,0,0,2217.326717,209.890106,0.072289157,40.7,26,68,6,23.63636364,100,18,0,0
"100",48060163,4678684.356,1925705.529,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250049.02,49.02,48060076,785,181054,554270,260,215,"1980s/1990s","WEST","STRATHCONA PARK","Residential","No",1,64.2201835,0,0,2013.516007,205.369717,0.280821918,36,33.33333333,48.88888889,17.77777778,15.59633028,82.6923076923077,18,0,0
"101",48060165,4679201.411,1926034.417,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250049.03,49.03,48060062,765,164734,630311,280,265,"1980s/1990s","WEST","COACH HILL","Residential","No",1,67.1232877,0,0,1568.561612,198.954966,0.235294118,44.8,28.97196262,56.07476636,14.95327103,19.8630137,94.6428571428571,17,0,0
"102",48060166,4678465.904,1926084.228,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250049.03,49.03,48060062,665,129274,561881,220,220,"1980s/1990s","WEST","STRATHCONA PARK","Residential","No",1,67.6767677,0,0,1578.260694,219.065841,0.302521008,44.4,28.39506173,50.61728395,20.98765432,26.26262626,100,13,0,0
"103",48060167,4678477.059,1926457.575,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250049.03,49.03,48060062,425,143721,428353,170,160,"1980s/1990s","WEST","COACH HILL","Residential","No",1,64.1025641,0,0,1303.296446,227.299215,0.226190476,42.1,35.59322034,50.84745763,13.55932203,20.51282051,94.1176470588235,15,0,0
"104",48060168,4678814.656,1926656.043,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250049.03,49.03,48060062,715,90812,374767,330,270,"1980s/1990s","WEST","COACH HILL","Residential","No",1,76.6666667,0,0,1411.864192,222.59238,0.328671329,38.6,43.51851852,37.96296296,18.51851852,17.5,81.8181818181818,10,0,0
"105",48060169,4678633.429,1926960.942,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250049.03,49.03,48060062,345,110975,556806,205,160,"1980s/1990s","WEST","COACH HILL","Residential","No",1,65.6716418,0,0,1167.074993,229.549522,0.808823529,56.6,22.58064516,38.70967742,38.70967742,29.85074627,78.0487804878049,12,0,0
"106",48060171,4679431.771,1927076.921,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250049.03,49.03,48060062,435,279264,800346,135,130,"1980s/1990s","WEST","PATTERSON","Residential","No",1,78.5714286,0,0,668.9970423,199.86457,0.235955056,42.9,28.33333333,56.66666667,15,14.28571429,96.2962962962963,18,0,0
"107",48060172,4679491.374,1927230.913,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250049.03,49.03,48060062,1115,228647,640561,440,385,"1980s/1990s","WEST","PATTERSON","Residential","No",1,71.4285714,0,1,525.2800595,153.631004,0.331838565,48,23.7804878,54.87804878,21.34146341,18.22660099,87.5,18,0,0
"108",48060173,4679508.006,1926522.214,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250049.03,49.03,48060062,1520,106305,391472,880,620,"1980s/1990s","WEST","PATTERSON","Residential","No",1,75.1851852,0,0,998.6563612,193.096245,0.313291139,40.9,43.42629482,39.44223108,17.1314741,21.11111111,70.4545454545455,11,0,0
"109",48060174,4680100.65,1926870.104,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250049.01,49.01,48060061,460,162146,707856,180,160,"1950s","WEST","WILDWOOD","Residential","No",1,66.2337662,1,1,343.2116703,99.3964120000001,0.347368421,41.6,33.82352941,44.11764706,22.05882353,16.88311688,88.8888888888889,17,0,0
"110",48060175,4680449.897,1925696.231,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250049.01,49.01,48060061,610,185981,612469,230,215,"1950s","WEST","WILDWOOD","Residential","No",1,70.5263158,0,1,537.5742295,133.991222,0.300813008,42.5,32.14285714,48.80952381,19.04761905,20,93.4782608695652,18,0,0
"111",48060177,4680851.39,1927462.145,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250053,53,48060061,450,53878,399360,210,70,"1950s","NORTHWEST","MONTGOMERY","Residential","Yes",2,48.1481482,1,1,420.9592956,65.4571349999999,0.177777778,36.3,54.6875,34.375,10.9375,19.75308642,33.3333333333333,6,1,1
"112",48060178,4681045.357,1927633.16,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250053,53,48060061,350,59505,819740,185,155,"1950s","NORTHWEST","MONTGOMERY","Residential","Yes",1,51.6666667,0,0,671.5934222,71.3945919999999,0.93258427,51.2,31.08108108,24.32432432,44.59459459,33.33333333,83.7837837837838,6,0,1
"113",48060179,4680972.42,1928103.295,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250053,53,48060061,500,88402,416718,240,190,"1950s","NORTHWEST","MONTGOMERY","Residential","Yes",1,71.2765957,0,1,631.9053431,79.3989799999999,0.272727273,38.8,43.42105263,39.47368421,17.10526316,13.82978723,79.1666666666667,9,0,1
"114",48060180,4680654.32,1928159.208,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250053,53,48060061,520,63341,417923,240,135,"1950s","NORTHWEST","MONTGOMERY","Residential","Yes",4,71.5909091,1,1,434.0454765,67.6929379999999,0.19047619,33.8,54.66666667,30.66666667,14.66666667,5.681818182,56.25,7,1,1
"115",48060181,4681232.306,1928347.739,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250053,53,48060061,475,82499,497088,215,160,"1950s","NORTHWEST","MONTGOMERY","Residential","Yes",1,60.7142857,1,1,617.2927887,107.344295,0.361702128,44.5,33.8028169,43.66197183,22.53521127,22.61904762,74.4186046511628,9,0,1
"116",48060184,4679575.147,1928825.59,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250050.01,50.01,48060052,635,87500,284168,290,150,"1950s","NORTHWEST","BOWNESS","Residential","Yes",2,56.8627451,1,1,367.4611523,72.8180479999999,0.31496063,36.5,45.05494505,36.26373626,18.68131868,24.50980392,51.7241379310345,9,1,1
"117",48060185,4679866.102,1928970.247,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250050.01,50.01,48060052,355,80323,318461,150,120,"1950s","NORTHWEST","BOWNESS","Residential","Yes",3,67.6923077,1,1,378.2035136,68.310598,0.372093023,44.9,37.68115942,42.02898551,20.28985507,23.07692308,80,9,1,1
"118",48060186,4679883.979,1929293.682,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250050.01,50.01,48060052,385,67275,354652,190,100,"1950s","NORTHWEST","BOWNESS","Residential","Yes",4,54.7945206,0,1,398.8241807,68.3177289999999,0.25974026,35.9,46.42857143,37.5,16.07142857,30.1369863,52.6315789473684,7,1,1
